학교ID,학교명,사업,검토상태,관측시설수,판단근거
B000003125,인천부평초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003125,인천부평초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003125,인천부평초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003125,인천부평초등학교,welfare,판단 보류,5,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003121,인천귤현초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003121,인천귤현초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003121,인천귤현초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003121,인천귤현초등학교,welfare,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003147,인천신현북초등학교,library,판단 보류,2,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003147,인천신현북초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003147,인천신현북초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003147,인천신현북초등학교,welfare,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003116,인천길주초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003116,인천길주초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003116,인천길주초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003116,인천길주초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000002981,인천경원초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000002981,인천경원초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000002981,인천경원초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000002981,인천경원초등학교,welfare,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003172,인천은지초등학교,library,판단 보류,3,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003172,인천은지초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003172,인천은지초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003172,인천은지초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003021,인천금마초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003021,인천금마초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003021,인천금마초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003021,인천금마초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003008,인천마곡초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003008,인천마곡초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003008,인천마곡초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003008,인천마곡초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003071,인천성리초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003071,인천성리초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003071,인천성리초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003071,인천성리초등학교,welfare,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003163,인천가좌초등학교,library,판단 보류,5,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003163,인천가좌초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003163,인천가좌초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003163,인천가좌초등학교,welfare,판단 보류,2,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000002970,영화초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000002970,영화초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000002970,영화초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000002970,영화초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003026,인천동수초등학교,library,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003026,인천동수초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003026,인천동수초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003026,인천동수초등학교,welfare,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003149,인천봉화초등학교,library,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003149,인천봉화초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003149,인천봉화초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003149,인천봉화초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003039,인천백운초등학교,library,판단 보류,1,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
B000003039,인천백운초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003039,인천백운초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003039,인천백운초등학교,welfare,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003081,인천인수초등학교,library,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.
B000003081,인천인수초등학교,books,판단 보류,,학교 내부 자료를 확인했습니다. 장서 구성·노후도·이용수요는 추가 확인이 필요합니다.
B000003081,인천인수초등학교,sports,판단 보류,0,수집 목록에서 주변 시설을 확인하지 못했습니다. 시설이 없다는 뜻은 아닙니다.; 25곳 모두 부평구 소재이며 부평구를 포함해 전수 조사한 지역은 없습니다.
B000003081,인천인수초등학교,welfare,판단 보류,2,수집 목록에서 주변 시설을 찾았습니다. 실제 출입구 경로와 이용조건은 추가 확인이 필요합니다.
